,Year,Cause,Age_Range,ISO_Code,Sex,Deaths,Age_and_Sex_Population,Country,region,sub-region,Overall Scores,Safety and Security,Ongoing Conflict,Militarian,Happiness score,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect
132,2019,Intentional self-harm,35-39,MUS,Female,2,46988.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
133,2019,Intentional self-harm,40-44,MUS,Female,1,45717.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
134,2019,Intentional self-harm,45-49,MUS,Female,0,40551.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
135,2019,Intentional self-harm,5-9,MUS,Female,0,35125.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
136,2019,Intentional self-harm,50-54,MUS,Female,3,45222.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
137,2019,Intentional self-harm,55-59,MUS,Female,1,45167.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
138,2019,Intentional self-harm,60-64,MUS,Female,0,38717.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
139,2019,Intentional self-harm,65-69,MUS,Female,1,32692.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
140,2019,Intentional self-harm,70-74,MUS,Female,0,21257.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
141,2019,Intentional self-harm,75-79,MUS,Female,0,13265.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
142,2019,Intentional self-harm,80-84,MUS,Female,0,8887.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
143,2019,Intentional self-harm,85-89,MUS,Female,0,,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
144,2019,Intentional self-harm,90-94,MUS,Female,1,,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
145,2019,Intentional self-harm,95+,MUS,Female,0,,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
146,2019,Intentional self-harm,All,MUS,Female,16,639544.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
147,2019,Intentional self-harm,10-14,MUS,Male,0,43349.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
148,2019,Intentional self-harm,15-19,MUS,Male,3,49436.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
149,2019,Intentional self-harm,20-24,MUS,Male,21,48601.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
150,2019,Intentional self-harm,25-29,MUS,Male,13,49294.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
151,2019,Intentional self-harm,3,MUS,Male,0,6490.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
152,2019,Intentional self-harm,30-34,MUS,Male,11,42673.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
153,2019,Intentional self-harm,35-39,MUS,Male,13,48123.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
154,2019,Intentional self-harm,40-44,MUS,Male,10,47368.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
155,2019,Intentional self-harm,45-49,MUS,Male,6,41368.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
156,2019,Intentional self-harm,5-9,MUS,Male,0,36111.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
157,2019,Intentional self-harm,50-54,MUS,Male,11,44965.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
158,2019,Intentional self-harm,55-59,MUS,Male,4,43536.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
159,2019,Intentional self-harm,60-64,MUS,Male,3,35777.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
160,2019,Intentional self-harm,65-69,MUS,Male,6,28304.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
161,2019,Intentional self-harm,70-74,MUS,Male,3,16466.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
162,2019,Intentional self-harm,75-79,MUS,Male,1,9106.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
163,2019,Intentional self-harm,80-84,MUS,Male,1,5341.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
164,2019,Intentional self-harm,85-89,MUS,Male,0,,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
165,2019,Intentional self-harm,90-94,MUS,Male,0,,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
166,2019,Intentional self-harm,95+,MUS,Male,0,,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
167,2019,Intentional self-harm,All,MUS,Male,106,626167.0,Mauritius,Africa,Sub-Saharan Africa,1.541,1.997,1.0,1.5,6.241,10.072,0.913,63.9,0.893,-0.059,0.81,0.735,0.149
168,2020,Intentional self-harm,10-14,MUS,Female,0,40378.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
169,2020,Intentional self-harm,15-19,MUS,Female,5,47337.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
170,2020,Intentional self-harm,20-24,MUS,Female,3,47208.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
171,2020,Intentional self-harm,25-29,MUS,Female,3,48448.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
172,2020,Intentional self-harm,3,MUS,Female,0,6279.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
173,2020,Intentional self-harm,30-34,MUS,Female,2,42141.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
174,2020,Intentional self-harm,35-39,MUS,Female,1,44532.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
175,2020,Intentional self-harm,40-44,MUS,Female,0,47159.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
176,2020,Intentional self-harm,45-49,MUS,Female,1,40504.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
177,2020,Intentional self-harm,5-9,MUS,Female,0,34005.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
178,2020,Intentional self-harm,50-54,MUS,Female,1,44065.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
179,2020,Intentional self-harm,55-59,MUS,Female,0,45917.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
180,2020,Intentional self-harm,60-64,MUS,Female,0,39893.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
181,2020,Intentional self-harm,65-69,MUS,Female,0,33085.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
182,2020,Intentional self-harm,70-74,MUS,Female,0,22674.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
183,2020,Intentional self-harm,75-79,MUS,Female,0,14108.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
184,2020,Intentional self-harm,80-84,MUS,Female,1,9120.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
185,2020,Intentional self-harm,85-89,MUS,Female,0,,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
186,2020,Intentional self-harm,90-94,MUS,Female,0,,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
187,2020,Intentional self-harm,95+,MUS,Female,0,,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
188,2020,Intentional self-harm,All,MUS,Female,17,639712.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
189,2020,Intentional self-harm,10-14,MUS,Male,1,41550.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
190,2020,Intentional self-harm,15-19,MUS,Male,7,48736.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
191,2020,Intentional self-harm,20-24,MUS,Male,14,48624.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
192,2020,Intentional self-harm,25-29,MUS,Male,16,49504.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
193,2020,Intentional self-harm,3,MUS,Male,0,6600.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
194,2020,Intentional self-harm,30-34,MUS,Male,20,43343.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
195,2020,Intentional self-harm,35-39,MUS,Male,14,45715.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
196,2020,Intentional self-harm,40-44,MUS,Male,10,48593.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
197,2020,Intentional self-harm,45-49,MUS,Male,6,41401.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
198,2020,Intentional self-harm,5-9,MUS,Male,0,35122.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
199,2020,Intentional self-harm,50-54,MUS,Male,10,44120.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
200,2020,Intentional self-harm,55-59,MUS,Male,7,44236.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
201,2020,Intentional self-harm,60-64,MUS,Male,3,36863.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
202,2020,Intentional self-harm,65-69,MUS,Male,3,28634.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
203,2020,Intentional self-harm,70-74,MUS,Male,4,17859.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
204,2020,Intentional self-harm,75-79,MUS,Male,1,9791.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
205,2020,Intentional self-harm,80-84,MUS,Male,1,5578.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
206,2020,Intentional self-harm,85-89,MUS,Male,1,,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
207,2020,Intentional self-harm,90-94,MUS,Male,0,,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
208,2020,Intentional self-harm,95+,MUS,Male,0,,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
209,2020,Intentional self-harm,All,MUS,Male,118,626028.0,Mauritius,Africa,Sub-Saharan Africa,1.556,2.082,1.0,1.409,6.015,9.915,0.893,63.875,0.843,-0.036,0.772,0.7,0.138
210,2020,Intentional self-harm,10-14,TUN,Female,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
211,2020,Intentional self-harm,15-19,TUN,Female,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
212,2020,Intentional self-harm,20-24,TUN,Female,1,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
213,2020,Intentional self-harm,25-29,TUN,Female,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
214,2020,Intentional self-harm,3,TUN,Female,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
215,2020,Intentional self-harm,30-34,TUN,Female,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
216,2020,Intentional self-harm,35-39,TUN,Female,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
217,2020,Intentional self-harm,40-44,TUN,Female,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
218,2020,Intentional self-harm,45-49,TUN,Female,1,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
219,2020,Intentional self-harm,5-9,TUN,Female,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
220,2020,Intentional self-harm,50-54,TUN,Female,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
221,2020,Intentional self-harm,55-59,TUN,Female,1,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
222,2020,Intentional self-harm,60-64,TUN,Female,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
223,2020,Intentional self-harm,65-69,TUN,Female,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
224,2020,Intentional self-harm,70-74,TUN,Female,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
225,2020,Intentional self-harm,75-79,TUN,Female,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
226,2020,Intentional self-harm,80-84,TUN,Female,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
227,2020,Intentional self-harm,All,TUN,Female,6,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
228,2020,Intentional self-harm,10-14,TUN,Male,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
229,2020,Intentional self-harm,15-19,TUN,Male,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
230,2020,Intentional self-harm,20-24,TUN,Male,1,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
231,2020,Intentional self-harm,25-29,TUN,Male,3,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
232,2020,Intentional self-harm,3,TUN,Male,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
233,2020,Intentional self-harm,30-34,TUN,Male,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
234,2020,Intentional self-harm,35-39,TUN,Male,1,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
235,2020,Intentional self-harm,40-44,TUN,Male,3,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
236,2020,Intentional self-harm,45-49,TUN,Male,3,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
237,2020,Intentional self-harm,5-9,TUN,Male,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
238,2020,Intentional self-harm,50-54,TUN,Male,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
239,2020,Intentional self-harm,55-59,TUN,Male,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
240,2020,Intentional self-harm,60-64,TUN,Male,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
241,2020,Intentional self-harm,65-69,TUN,Male,1,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
242,2020,Intentional self-harm,70-74,TUN,Male,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
243,2020,Intentional self-harm,75-79,TUN,Male,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
244,2020,Intentional self-harm,80-84,TUN,Male,0,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
245,2020,Intentional self-harm,All,TUN,Male,12,,Tunisia,Africa,Northern Africa,1.956,2.224,1.747,1.816,4.731,9.215,0.719,66.95,0.668,-0.204,0.877,0.519,0.439
246,2019,Intentional self-harm,10-14,ARG,Female,27,,Argentina,Americas,Latin America and the Caribbean,1.984,2.745,1.201,1.755,6.086,10.002,0.896,67.1,0.817,-0.214,0.83,0.735,0.319
247,2019,Intentional self-harm,15-19,ARG,Female,99,,Argentina,Americas,Latin America and the Caribbean,1.984,2.745,1.201,1.755,6.086,10.002,0.896,67.1,0.817,-0.214,0.83,0.735,0.319
248,2019,Intentional self-harm,20-24,ARG,Female,74,,Argentina,Americas,Latin America and the Caribbean,1.984,2.745,1.201,1.755,6.086,10.002,0.896,67.1,0.817,-0.214,0.83,0.735,0.319
249,2019,Intentional self-harm,25-29,ARG,Female,66,,Argentina,Americas,Latin America and the Caribbean,1.984,2.745,1.201,1.755,6.086,10.002,0.896,67.1,0.817,-0.214,0.83,0.735,0.319
250,2019,Intentional self-harm,3,ARG,Female,0,,Argentina,Americas,Latin America and the Caribbean,1.984,2.745,1.201,1.755,6.086,10.002,0.896,67.1,0.817,-0.214,0.83,0.735,0.319
251,2019,Intentional self-harm,30-34,ARG,Female,50,,Argentina,Americas,Latin America and the Caribbean,1.984,2.745,1.201,1.755,6.086,10.002,0.896,67.1,0.817,-0.214,0.83,0.735,0.319
252,2019,Intentional self-harm,35-39,ARG,Female,40,,Argentina,Americas,Latin America and the Caribbean,1.984,2.745,1.201,1.755,6.086,10.002,0.896,67.1,0.817,-0.214,0.83,0.735,0.319
253,2019,Intentional self-harm,40-44,ARG,Female,40,,Argentina,Americas,Latin America and the Caribbean,1.984,2.745,1.201,1.755,6.086,10.002,0.896,67.1,0.817,-0.214,0.83,0.735,0.319
254,2019,Intentional self-harm,45-49,ARG,Female,34,,Argentina,Americas,Latin America and the Caribbean,1.984,2.745,1.201,1.755,6.086,10.002,0.896,67.1,0.817,-0.214,0.83,0.735,0.319
255,2019,Intentional self-harm,5-9,ARG,Female,0,,Argentina,Americas,Latin America and the Caribbean,1.984,2.745,1.201,1.755,6.086,10.002,0.896,67.1,0.817,-0.214,0.83,0.735,0.319
256,2019,Intentional self-harm,50-54,ARG,Female,38,,Argentina,Americas,Latin America and the Caribbean,1.984,2.745,1.201,1.755,6.086,10.002,0.896,67.1,0.817,-0.214,0.83,0.735,0.319
257,2019,Intentional self-harm,55-59,ARG,Female,25,,Argentina,Americas,Latin America and the Caribbean,1.984,2.745,1.201,1.755,6.086,10.002,0.896,67.1,0.817,-0.214,0.83,0.735,0.319
258,2019,Intentional self-harm,60-64,ARG,Female,17,,Argentina,Americas,Latin America and the Caribbean,1.984,2.745,1.201,1.755,6.086,10.002,0.896,67.1,0.817,-0.214,0.83,0.735,0.319
259,2019,Intentional self-harm,65-69,ARG,Female,23,,Argentina,Americas,Latin America and the Caribbean,1.984,2.745,1.201,1.755,6.086,10.002,0.896,67.1,0.817,-0.214,0.83,0.735,0.319
260,2019,Intentional self-harm,70-74,ARG,Female,19,,Argentina,Americas,Latin America and the Caribbean,1.984,2.745,1.201,1.755,6.086,10.002,0.896,67.1,0.817,-0.214,0.83,0.735,0.319
261,2019,Intentional self-harm,75-79,ARG,Female,12,,Argentina,Americas,Latin America and the Caribbean,1.984,2.745,1.201,1.755,6.086,10.002,0.896,67.1,0.817,-0.214,0.83,0.735,0.319
262,2019,Intentional self-harm,80-84,ARG,Female,8,,Argentina,Americas,Latin America and the Caribbean,1.984,2.745,1.201,1.755,6.086,10.002,0.896,67.1,0.817,-0.214,0.83,0.735,0.319
263,2019,Intentional self-harm,85-89,ARG,Female,2,,Argentina,Americas,Latin America and the Caribbean,1.984,2.745,1.201,1.755,6.086,10.002,0.896,67.1,0.817,-0.214,0.83,0.735,0.319
264,2019,Intentional self-harm,90-94,ARG,Female,0,,Argentina,Americas,Latin America and the Caribbean,1.984,2.745,1.201,1.755,6.086,10.002,0.896,67.1,0.817,-0.214,0.83,0.735,0.319
265,2019,Intentional self-harm,95+,ARG,Female,0,,Argentina,Americas,Latin America and the Caribbean,1.984,2.745,1.201,1.755,6.086,10.002,0.896,67.1,0.817,-0.214,0.83,0.735,0.319
